roll, pitch, yaw, x accel, y accel, z accel
2296, -267, -4889, 100, 50, 140
2785, -489, -4934, 93, 78, 178
2713, -767, -5028, 78, 111, 104
2813, -985, -4760, 26, 209, 17
3003, -1528, -4695, 104, 236, 57
3246, -1912, -4698, 150, 111, 74
3388, -2363, -4761, 88, 130, 129
3734, -2550, -4801, 110, 172, 115
3892, -2872, -4865, 81, 150, 51
4071, -3142, -5055, 86, 212, 51
4033, -3499, -4920, 159, 188, -46
4303, -3968, -5113, 228, 174, -95
4582, -4428, -5164, 131, 237, -162
4728, -4771, -5137, 172, 171, -121
4814, -5000, -5182, 106, 161, -166
5012, -5276, -5007, 100, 88, -166
5613, -5483, -5133, -55, 74, -130
5782, -5484, -5108, -92, 64, -144
6256, -5658, -5096, -180, 9, -200
6290, -5561, -5301, -290, -9, -156
6615, -5313, -5374, -367, -60, -58
6798, -5511, -5402, -324, -31, -208
7039, -5657, -5492, -439, -30, -131
7238, -5790, -5606, -461, -14, -103
7150, -5652, -5793, -579, -17, 22
7378, -5861, -6049, -582, 0, -192
7397, -5837, -6029, -452, 56, 13
7846, -5689, -6217, -418, -45, 64
7789, -5605, -5948, -481, 39, 117
7431, -5498, -5951, -402, 35, 9
7481, -5656, -5816, -415, 100, 138
7569, -5555, -5723, -349, 106, 173
7316, -5423, -5704, -317, 51, 216
6979, -5386, -5516, -247, 142, 240
6968, -5132, -5277, -239, 156, 235
6803, -4759, -5273, -241, 141, 290
6591, -4804, -5249, -263, 177, 320
6518, -4630, -5183, -240, 147, 403
6430, -4051, -5004, -223, 152, 409
6172, -4134, -4803, -379, -38, 309
6026, -3711, -4290, -212, 221, 339
6033, -3302, -3868, -169, 122, 409
5840, -2987, -3678, -372, 18, 334
5836, -2565, -3519, -291, 67, 456
5583, -2279, -3545, -303, 104, 498
5492, -1890, -3650, -300, 166, 445
5478, -1478, -3532, -276, 214, 473
5126, -832, -3573, -219, 233, 488
4892, -513, -3532, -177, 254, 513
4618, -431, -3581, -110, 286, 448
4225, -106, -3056, -59, 285, 433
4010, -125, -2756, -59, 261, 414
3405, 445, -2743, -102, 314, 385
2908, 504, -2662, -99, 276, 322
2445, 355, -2416, -59, 306, 272
1794, 447, -2499, -71, 247, 233
1422, 673, -2393, -61, 247, 141
1019, 386, -2345, -81, 202, 95
704, 755, -2377, -91, 219, -12
303, 806, -2077, -88, 205, -85
24, 600, -2185, -82, 173, -146
-356, 635, -2066, -66, 167, -184
-571, 875, -1776, -82, 164, -222
-682, 724, -1842, -84, 152, -273
-987, 778, -1790, -95, 168, -267
-1143, 634, -1613, -111, 166, -314
-1461, 599, -1467, -121, 179, -305
-1693, 294, -1152, -128, 187, -301
-1740, 411, -956, -142, 183, -280
-2181, 280, -727, -158, 170, -271
-2570, 420, -565, -155, 121, -241
-2851, 336, -496, -142, 142, -217
-3277, 359, -168, -144, 141, -199
-3587, 369, 104, -128, 112, -151
-4114, 333, 414, -108, 94, -158
-4441, 350, 447, -114, 108, -128
-4835, 574, 690, -163, 119, -160
-5172, 618, 913, -127, 95, -87
-5799, 763, 1006, -150, 123, -113
-5730, 863, 1126, -198, 100, -190
-5807, 747, 1264, -181, 140, -237
-5998, 979, 1392, -177, 129, -184
-6111, 1051, 1467, -244, 117, -268
-5950, 988, 1651, -294, 121, -315
-5675, 1170, 1829, -308, 82, -337
-5591, 1351, 1976, -328, 7, -322
-5504, 1174, 2044, -372, 8, -381
-5333, 1417, 2172, -324, 9, -407
-5157, 1571, 2183, -383, 21, -388
-4949, 1598, 2262, -326, 42, -322
-4828, 1560, 2398, -292, 1, -357
-4774, 1668, 2566, -300, 48, -344
-4726, 1789, 2625, -253, 98, -392
-4585, 1616, 2864, -163, 176, -385
-4578, 1401, 2974, -129, 184, -322
-4416, 1166, 3037, -139, 201, -233
-4406, 1171, 3263, -107, 233, -183
-4381, 1006, 3156, -104, 211, -190
-4281, 1065, 3235, -89, 174, -121
-4264, 959, 3460, -110, 177, -194
-4024, 1082, 3244, -44, 153, -106
-3986, 999, 3216, -85, 133, -170
-4090, 1073, 3327, -65, 143, -127
-3696, 979, 3295, -49, 123, -75
-3746, 952, 3129, -20, 181, -135
-3579, 623, 3068, -29, 151, -71
-3457, 784, 3159, 32, 120, -29
-3321, 803, 3043, -29, 122, -122
-3379, 441, 2869, 7, 115, -194
-3107, 186, 2857, 26, 129, -199
-3090, -34, 2843, 28, 92, -184
-2970, -318, 2971, -5, 122, -210
-2782, -561, 2876, -31, 96, -245
-2775, -558, 2947, -48, 71, -221
-2765, -1115, 2770, -89, 44, -277
-2774, -1197, 2668, -85, 59, -288
-2852, -1421, 2341, -88, 35, -293
-2683, -1615, 2280, -114, 23, -343
-2765, -2189, 2052, -85, -14, -288
-2864, -2445, 1720, -88, -9, -307
-2833, -2553, 1632, -56, 3, -321
-2954, -2976, 1632, -37, 9, -298
-3162, -3151, 1525, -11, 5, -307
-3125, -3671, 1591, 33, 28, -295
-3400, -3802, 1328, 58, 50, -290
-3567, -4150, 1144, 108, 60, -262
-3825, -4518, 1200, 140, 74, -260
-3694, -4729, 1245, 171, 78, -244
-3848, -5016, 955, 194, 94, -240
-4267, -5373, 1210, 224, 113, -242
-4126, -5465, 947, 214, 122, -216
-4146, -5673, 932, 219, 138, -210
-4249, -5630, 958, 230, 136, -168
-4246, -5835, 747, 230, 151, -143
-4020, -6046, 700, 236, 189, -135
-4282, -6217, 769, 264, 194, -108
-4176, -6149, 694, 282, 225, -84
-4017, -6085, 582, 264, 254, -68
-3960, -6314, 475, 268, 262, -17
-3875, -6326, 462, 270, 278, -28
-3781, -6025, 307, 268, 262, 13
-3486, -6114, 259, 249, 275, 20
-3409, -5998, 282, 229, 279, 43
-3192, -6021, 201, 206, 286, 77
-3322, -5823, -100, 233, 265, 94
-3244, -5669, -243, 237, 271, 85
-3203, -5622, -338, 257, 267, 87
-3064, -5358, -653, 241, 284, 87
-2958, -5133, -723, 277, 274, 88
-2854, -4867, -836, 303, 267, 111
-2759, -4938, -930, 297, 296, 75
-2697, -4624, -1094, 306, 288, 82
-2712, -4467, -1147, 337, 274, 55
-2676, -4375, -1245, 347, 290, 39
-2366, -4132, -1124, 397, 291, 21
-2270, -4046, -1421, 423, 291, 18
-2414, -3934, -1212, 471, 297, 0
-2330, -3747, -1359, 497, 306, -19
-2167, -3403, -1478, 550, 291, 0
-1976, -3122, -1264, 639, 305, 47
-1926, -2682, -1192, 680, 369, 35
-1792, -2600, -1300, 741, 412, 56
-1800, -2325, -1193, 800, 475, 42
-1581, -2099, -1173, 877, 497, 57
-1614, -1992, -1010, 884, 560, 26
-1462, -1868, -1120, 918, 603, 20
-938, -1848, -889, 941, 599, 42
-928, -1471, -639, 930, 604, 116
-866, -1163, -701, 884, 617, 127
-375, -928, -509, 845, 600, 117
-441, -727, -358, 780, 577, 172
-143, -132, -191, 716, 562, 178
8, -11, 128, 589, 533, 199
61, 315, 219, 519, 527, 262
327, 604, 203, 421, 478, 254
586, 708, 257, 348, 490, 293
583, 963, 325, 241, 504, 301
687, 1152, 388, 205, 516, 345
828, 1291, 375, 160, 533, 351
1010, 1397, 393, 133, 525, 384
1001, 1510, 731, 93, 526, 374
1339, 1781, 617, 47, 547, 395
1532, 2061, 732, 30, 541, 406
1401, 1987, 696, -36, 566, 409
1751, 2038, 931, -75, 582, 430
1751, 2343, 1041, -90, 580, 429
1853, 2034, 920, -124, 566, 412
1845, 2120, 1106, -149, 606, 452
1912, 2156, 1161, -213, 578, 441
2011, 2274, 1466, -254, 536, 470
2088, 2141, 1475, -286, 546, 425
2274, 2129, 1753, -341, 516, 439
2354, 2103, 1790, -405, 501, 350
2496, 1966, 1709, -454, 493, 328
2568, 1908, 1635, -520, 461, 254
2635, 1639, 1539, -554, 406, 251
2815, 1680, 1597, -584, 400, 159
3053, 1448, 1723, -635, 336, 118
3055, 1297, 1689, -621, 315, 52
3230, 1271, 1549, -625, 268, 36
3250, 1070, 1636, -591, 209, 51
3335, 1312, 1506, -559, 186, 11
3408, 1186, 1675, -549, 210, -35
3487, 971, 1660, -494, 249, -48
3467, 764, 1686, -467, 310, -146
3540, 550, 1800, -409, 360, -134
3640, 233, 1895, -341, 415, -119
3814, 127, 1918, -262, 450, -99
3626, 72, 2265, -246, 567, -55
3666, -262, 2325, -182, 600, -41
3671, -558, 2406, -135, 650, 13
3849, -1032, 2389, -114, 665, 48
3929, -1030, 2386, -92, 708, 116
4147, -1062, 2397, -93, 702, 145
4167, -1211, 2404, -136, 678, 163
4305, -1330, 2474, -415, 674, 282
4496, -1437, 2349, -33, 582, -92
4281, -1394, 2309, -293, 644, 255
4968, -989, 2113, -354, 655, 394
4830, -933, 1754, -521, 628, 339
5117, -920, 1175, -429, 641, 416
5439, -632, 978, -403, 629, 371
5331, -453, 1087, -382, 617, 429
4906, -374, 1070, -324, 653, 505
5058, -176, 1292, -428, 689, 520
4484, 16, 1653, -466, 499, 561
3963, 272, 1558, -570, 484, 682
3554, 358, 1291, -578, 706, 666
2779, 629, 987, -580, 593, 780
2241, 766, 578, -527, 725, 751
1853, 975, 370, -416, 582, 780
1343, 1178, 356, -338, 560, 836
1105, 1333, 342, -303, 550, 749
916, 1613, 288, -309, 498, 707
598, 2021, -94, -311, 503, 603
517, 1736, -354, -295, 396, 546
443, 1632, -515, -326, 333, 469
324, 1652, -848, -337, 258, 434
365, 1731, -1147, -382, 201, 395
485, 1979, -1356, -355, 146, 342
441, 1824, -1711, -335, 105, 339
723, 1768, -1760, -358, 77, 292
710, 1621, -1932, -402, -1, 325
1079, 1317, -2145, -409, 1, 307
1279, 1345, -2322, -433, 10, 287
1345, 1177, -2425, -439, 24, 323
1767, 1020, -2524, -445, 35, 337
1950, 971, -2764, -434, 1, 343
2547, 1186, -3015, -445, 30, 326
2907, 1570, -3049, -411, 14, 359
3450, 1848, -3242, -402, -3, 367
4015, 2106, -3478, -401, -33, 344
4700, 2567, -3587, -387, -33, 349
5354, 3054, -3976, -373, -37, 351
6017, 3574, -4256, -319, -28, 332
6701, 4113, -4590, -296, -12, 303
7417, 4462, -4621, -258, -62, 305
7914, 4867, -4586, -216, -80, 257
8279, 5345, -4950, -226, -80, 277
8275, 5645, -5005, -185, -119, 283
8270, 6115, -5388, -217, -115, 228
8269, 6508, -5365, -176, -96, 227
8268, 6516, -5793, -100, 423, -7
8262, 7036, -5580, 89, -303, 263
8261, 7391, -5337, -13, -176, 362
8260, 7393, -5195, -86, -56, 156
8258, 7390, -5518, -110, -228, 223
8255, 7386, -5581, -204, -271, 248
8256, 7384, -5886, -170, -258, 222
8255, 7382, -6071, -202, -118, 166
8253, 7380, -6246, -168, -155, 69
8253, 7377, -6380, -119, -153, 28
8252, 7375, -6626, -59, -126, 11
8253, 7374, -6404, 18, -74, 41
8255, 7372, -6253, 67, -37, 33
8257, 7371, -6029, 55, -29, -58
8259, 7374, -6160, 44, -25, -146
8261, 7371, -6181, 54, 45, 0
8265, 7371, -5795, -11, 14, -120
8269, 7370, -6071, -12, -34, -241
8272, 7370, -5877, -37, -17, -229
8275, 7372, -5915, -71, 2, -247
8279, 7373, -5613, -102, -8, -326
8095, 7375, -5566, -130, -15, -367
7418, 7376, -5275, -164, -21, -395
6637, 7376, -5217, -168, -21, -450
5955, 7376, -5094, -190, -81, -535
5199, 7380, -5018, -153, -38, -557
4709, 7383, -4685, -121, -17, -574
3815, 7388, -4479, -144, -12, -652
3184, 7388, -4206, -167, -6, -692
2162, 7393, -3592, -189, 53, -674
1581, 7389, -3298, -232, 62, -678
1168, 7256, -3128, -220, 56, -717
726, 6836, -2720, -246, 45, -709
249, 6397, -2444, -274, 7, -636
-201, 6185, -2031, -310, -28, -629
-707, 5861, -1921, -340, -83, -620
-1115, 5470, -1546, -393, -130, -629
-1518, 5207, -1332, -448, -158, -666
-1660, 4872, -1249, -478, -200, -725
-1888, 4425, -1057, -486, -231, -733
-2404, 4138, -863, -469, -260, -782
-2430, 3658, -543, -441, -250, -799
-2525, 3583, -602, -420, -286, -825
-2796, 2995, -165, -411, -281, -841
-2957, 2543, 161, -399, -286, -848
-2907, 2187, 320, -384, -272, -879
-2923, 1810, 453, -346, -243, -883
-3049, 1346, 875, -357, -255, -852
-2825, 1117, 1164, -353, -261, -837
-2893, 501, 1272, -353, -267, -812
-2809, 297, 1674, -340, -250, -782
-2638, 15, 2068, -322, -250, -750
-2877, -335, 2338, -276, -238, -707
-2673, -228, 2740, -337, -216, -657
-2713, -464, 3073, -266, -209, -627
-2824, -706, 3489, -398, -171, -524
-2925, -746, 3976, -262, -171, -482
-3146, -837, 4370, -331, -169, -500
-3106, -945, 4771, -297, -220, -525
-3177, -1093, 5133, -307, -299, -556
-3433, -1159, 5397, -283, -307, -441
-3513, -984, 6070, -301, -295, -346
-3704, -976, 6516, -345, -346, -367
-3939, -931, 6728, -369, -358, -421
-4178, -1293, 6952, -376, -344, -392
-4458, -1306, 7263, -349, -378, -410
-4469, -1435, 7348, -323, -381, -467
-4821, -1649, 7380, -290, -399, -399
-5132, -1935, 7378, -304, -422, -394
-5273, -1946, 7377, -273, -421, -338
-5391, -2115, 7375, -335, -445, -350
-5547, -2390, 7374, -337, -464, -393
-5568, -2375, 7372, -314, -477, -300
-6068, -2617, 7369, -378, -571, -292
-6177, -2847, 7369, -413, -627, -345
-6461, -3272, 7369, -362, -644, -227
-6468, -3145, 7368, -352, -598, -142
-6564, -3019, 7364, -349, -576, -70
-6625, -2758, 7367, -441, -637, -212
-6835, -2641, 7368, -423, -735, -273
-6672, -2999, 7369, -436, -801, -348
-6541, -3185, 7372, -335, -806, -239
-6399, -3460, 7372, -359, -800, -155
-6142, -3622, 7373, -382, -832, -171
-6067, -3842, 7373, -393, -874, -126
-6046, -4003, 7375, -426, -888, -81
-5965, -4195, 7377, -435, -899, -46
-6028, -4257, 7380, -470, -899, -25
-5875, -4338, 7376, -451, -906, 34
-5791, -4571, 7290, -421, -920, 72
-5634, -4580, 7059, -398, -867, 135
-5462, -4421, 6882, -400, -879, 132
-5581, -4569, 6730, -418, -859, 157
-5559, -4844, 6539, -443, -847, 224
-5588, -4681, 6504, -413, -841, 270
-5551, -4783, 6453, -447, -822, 294
-5691, -4915, 6448, -429, -803, 325
-5737, -5430, 6730, -461, -733, 334
-5951, -5229, 6952, -482, -723, 309
-6268, -5472, 7135, -530, -692, 339
-6442, -5528, 7141, -547, -674, 357
-6487, -5668, 7341, -569, -637, 369
-6494, -5646, 7381, -594, -571, 358
-6520, -5582, 7378, -604, -525, 316
-6568, -5435, 7335, -580, -515, 282
-6445, -5455, 7260, -568, -468, 272
-6208, -5716, 7083, -539, -440, 266
-6113, -5483, 6881, -497, -417, 227
-5639, -5529, 6478, -443, -392, 229
-5740, -5656, 6448, -299, -373, 204
-5298, -5519, 6402, -368, -346, 226
-5010, -5345, 6126, -303, -337, 205
-4942, -5470, 5975, -167, -294, 153
-4895, -5546, 5713, 33, -268, 46
-4934, -5658, 5836, 117, -244, 44
-5015, -5781, 5951, 239, -283, 0
-5074, -5914, 5950, 195, -242, 14
-5164, -5862, 5698, 276, -178, 60
-5385, -5953, 5945, 336, -144, 1
-5287, -6044, 6055, 421, -107, -44
-5438, -5800, 6141, 483, -94, -46
-5518, -5660, 6047, 536, -68, -61
-5396, -5734, 6052, 518, -58, -97
-5412, -5348, 5944, 540, -67, -118
-5288, -5331, 6060, 560, -68, -117
-4825, -4999, 5908, 581, -91, -164
-4703, -4458, 5922, 570, -96, -191
-4832, -4292, 5881, 546, -117, -235
-4523, -3992, 5722, 484, -124, -311
-4238, -3823, 5418, 443, -155, -357
-3868, -3584, 5402, 344, -155, -412
-3498, -3370, 5261, 235, -156, -438
-3393, -3283, 4771, 120, -133, -518
-3007, -3179, 4325, 6, -128, -506
-2725, -3194, 4017, -118, -124, -527
-2468, -3306, 3636, -156, -74, -532
-1703, -3080, 3107, -234, -4, -523
-1427, -3137, 2602, -265, 66, -491
-937, -2990, 2028, -329, 137, -437
-464, -2796, 1576, -343, 213, -356
-94, -2715, 997, -379, 274, -340
495, -2515, 600, -381, 367, -263
907, -2364, 196, -421, 449, -120
1295, -2528, -330, -430, 560, -18
1998, -2209, -903, -498, 660, 54
2406, -2131, -1347, -543, 682, 166
3504, -2381, -1621, -459, 824, 262
3584, -2220, -1849, -422, 1001, 322
4003, -2119, -1618, -557, 968, 548
4061, -2144, -2275, -730, 1042, 615
4405, -2423, -2996, -797, 1118, 689
4708, -2404, -3527, -677, 1219, 785
5271, -2456, -4084, -708, 1286, 819
5312, -2167, -4420, -667, 1316, 922
5523, -2104, -4630, -642, 1333, 943
5869, -1848, -4831, -616, 1311, 923
6032, -1554, -4907, -658, 1288, 885
6024, -1322, -5143, -645, 1257, 877
5738, -1233, -5403, -666, 1244, 876
5706, -1229, -5590, -666, 1284, 856
5979, -914, -5900, -678, 1242, 880
5663, -674, -6081, -617, 1228, 885
5430, -166, -6277, -564, 1212, 839
5423, -9, -6268, -516, 1190, 803
5080, 295, -6385, -456, 1171, 802
4898, 481, -6270, -397, 1206, 845
5022, 743, -5993, -412, 1200, 769
4693, 1360, -6045, -430, 1187, 876
4510, 1851, -5976, -406, 1204, 881
4419, 2780, -6073, -405, 1198, 850
3967, 3363, -6047, -411, 1166, 802
4272, 4040, -6063, -358, 1091, 830
4244, 4761, -6239, -355, 1055, 781
4121, 5437, -6403, -326, 999, 786
4168, 6339, -6676, -262, 959, 711
4180, 6890, -6781, -224, 932, 697
4502, 7391, -6879, -175, 834, 666
4506, 7390, -6912, -164, 803, 683
4122, 7390, -6610, 17, 763, 455
4006, 7387, -6314, -70, 771, 516
4388, 7383, -6332, -53, 790, 541
4554, 7379, -6212, -32, 787, 429
4646, 7378, -5917, 84, 783, 413
4798, 7374, -5813, 125, 769, 311
4682, 7373, -5454, 200, 764, 297
5007, 7371, -4872, 190, 730, 271
5032, 7369, -4764, 204, 693, 272
5051, 7365, -4353, 158, 617, 273
5167, 7365, -4103, 145, 582, 335
5483, 7361, -3893, 133, 533, 320
5337, 7359, -3685, 151, 511, 364
5393, 7355, -3547, 149, 489, 341
5509, 7353, -3230, 128, 503, 279
5357, 7352, -3107, 145, 451, 250
5401, 7347, -3000, 113, 372, 261
5472, 7348, -2724, 81, 300, 249
5516, 7346, -2717, 31, 234, 223
5367, 7347, -2627, -20, 231, 205
5350, 7344, -2682, -45, 214, 227
5389, 7347, -2574, -80, 164, 180
5399, 7349, -2547, -56, 126, 89
5149, 7347, -2351, -18, 294, 399
4978, 7343, -2193, -126, 223, 226
4791, 7345, -2079, -153, 112, 45
4726, 7345, -2343, -152, 67, 20
4501, 7344, -2503, -145, 50, 46
4192, 7346, -2587, -145, -31, 75
4096, 7344, -2631, -166, -115, 12
3939, 7343, -2773, -206, -176, -56
3650, 7343, -2983, -142, -201, -95
3510, 7347, -3115, -191, -164, -273
3564, 7349, -3289, -226, -203, -342
3298, 7351, -3248, -164, -231, -331
3412, 7355, -3079, -196, -228, -435
3598, 7362, -3066, -252, -317, -424
3525, 7365, -3100, -303, -461, -408
3685, 7373, -3200, -322, -462, -419
3417, 7377, -3001, -384, -501, -501
3740, 7380, -2915, -459, -540, -538
3577, 7385, -3251, -505, -569, -570
4102, 7389, -3232, -486, -607, -599
4616, 7397, -3189, -512, -661, -595
5030, 7212, -3576, -529, -693, -582
5741, 6837, -3860, -497, -741, -561
6391, 6498, -4070, -420, -775, -520
6981, 6353, -4514, -365, -805, -543
7844, 6161, -4805, -273, -790, -497
8253, 6266, -5131, -167, -776, -480
8274, 6251, -5116, -63, -769, -395
8273, 6375, -5066, 51, -741, -292
8269, 6458, -4790, 84, -806, -183
8270, 6553, -4275, 195, -726, -154
8269, 6109, -4146, 125, -666, -98
8271, 5805, -4499, 14, -666, 101
8272, 5769, -4604, 64, -678, 186
8273, 5660, -4792, 223, -742, 274
8275, 5674, -4299, 330, -763, 379
8278, 5684, -3826, 365, -773, 466
8250, 5646, -3451, 304, -760, 561
7964, 5561, -2997, 218, -764, 622
7268, 5434, -2565, 233, -807, 692
6565, 5532, -2038, 234, -1113, 600
5973, 5613, -1527, 350, -1021, 841
5295, 5908, -539, 298, -918, 948
4419, 6288, 162, 116, -978, 971
3402, 6602, 727, -33, -1034, 953
2594, 6641, 1226, -60, -1103, 1056
1637, 6948, 1915, -70, -1174, 1164
771, 7067, 2563, -175, -1270, 1136
-311, 7202, 3352, -318, -1347, 1149
-1469, 7240, 3524, -462, -1468, 1177
-2088, 7393, 3685, -600, -1502, 1134
-3229, 7396, 3784, -634, -1569, 1047
-3753, 7393, 3965, -605, -1661, 1012
-4298, 7394, 3969, -621, -1770, 962
-4822, 7393, 4051, -664, -1852, 864
-5105, 7393, 4263, -662, -1874, 769
-5353, 7394, 4295, -730, -1904, 769
-5716, 7394, 4019, -842, -1967, 602
-5845, 7396, 4200, -826, -2038, 505
-5777, 7380, 3904, -864, -2163, 407
-5725, 7296, 3877, -880, -2126, 216
-5298, 6967, 3681, -845, -2252, 140
-5213, 6581, 3685, -848, -2347, 127
-5048, 6557, 3840, -826, -2276, 269
-4988, 6813, 3741, -871, -2466, 118
-4838, 6632, 3808, -931, -2589, -33
-4780, 6650, 3506, -883, -2664, -266
-4345, 6270, 3188, -894, -2669, -338
-4057, 5987, 3178, -950, -2624, -618
-3833, 5533, 3158, -961, -2608, -780
-3736, 5019, 2933, -940, -2537, -913
-3410, 4388, 3018, -1018, -2515, -1126
-2963, 3364, 2856, -915, -2451, -1147
-2574, 2524, 2704, -951, -2405, -1267
-1907, 1604, 2624, -907, -2396, -1326
-1764, 903, 2288, -856, -2358, -1353
-1347, -216, 2065, -924, -2326, -1424
-704, -1320, 1925, -880, -2328, -1406
-520, -2305, 1588, -844, -2321, -1304
-180, -3035, 1592, -854, -2320, -1193
-117, -3685, 1401, -832, -2270, -1073
-76, -4474, 1224, -813, -2213, -991
49, -4988, 1198, -711, -2099, -875
-240, -5494, 1224, -641, -1943, -790
-93, -5882, 1235, -582, -1768, -737
-307, -6766, 1456, -518, -1630, -634
-424, -7148, 1712, -500, -1540, -511
-694, -7920, 1871, -453, -1452, -392
-929, -8554, 1995, -445, -1380, -274
-1239, -9160, 2262, -463, -1331, -160
-1632, -9708, 2270, -419, -1341, 3
-1912, -10022, 2519, -413, -1310, 112
-2623, -10478, 2596, -438, -1229, 200
-3103, -10947, 2719, -495, -1205, 222
-3543, -11377, 2925, -476, -1141, 370
-4122, -11846, 3102, -507, -1114, 406
-5055, -12044, 3108, -518, -1070, 484
-5353, -12417, 3147, -517, -1076, 598
-6023, -12663, 3366, -565, -1046, 701
-6511, -12673, 3326, -551, -553, 812
-6931, -13032, 3104, -638, -1036, 715
-7150, -13071, 2808, -659, -1021, 916
-7532, -13189, 2943, -595, -787, 1073
-7682, -12627, 2920, -631, -1015, 999
-7959, -12281, 2951, -662, -1000, 1137
-7743, -11719, 2876, -646, -967, 1182
-7979, -10853, 2755, -623, -953, 1217
-7988, -10170, 2710, -582, -919, 1260
-7710, -8970, 3053, -632, -836, 1302
-7583, -8349, 2838, -628, -782, 1308
-7214, -7037, 2994, -563, -730, 1318
-6809, -6118, 2982, -583, -664, 1283
-6526, -5257, 3124, -558, -592, 1275
-6383, -4348, 3093, -501, -554, 1230
-5970, -3446, 3239, -496, -543, 1170
-5590, -2928, 3317, -509, -539, 1133
-5146, -2458, 3472, -460, -576, 1076
-4649, -1970, 3297, -481, -612, 1041
-4311, -1755, 3356, -482, -671, 1025
-3548, -1800, 3305, -527, -746, 967
-3309, -1690, 3052, -462, -557, 1093
-2703, -1168, 3268, -471, -730, 856
-1905, -1205, 3148, -465, -860, 569
-1546, -1720, 3036, -485, -865, 579
-1121, -1658, 2888, -383, -982, 484
-787, -1772, 2738, -292, -370, 647
-336, -890, 3555, -409, -589, 198
-34, -1646, 3310, -378, -742, 41
205, -2074, 3498, -367, -527, 187
312, -2372, 3561, -340, -588, 17
527, -3093, 3833, -303, -642, -5
781, -3566, 3820, -282, -467, 319
913, -3817, 4271, -392, -596, 177
639, -3964, 4271, -303, -416, 387
591, -3673, 4512, -362, -405, 299
394, -3810, 4421, -397, -398, 225
-56, -4044, 4650, -390, -345, 282
-42, -4268, 4734, -379, -291, 334
-377, -4398, 4790, -402, -239, 351
-702, -4277, 5092, -427, -173, 383
-1048, -4626, 5092, -466, -133, 387
-1263, -4945, 5175, -474, -69, 353
-1591, -4986, 5284, -476, -14, 300
-1939, -5225, 5109, -491, 49, 293
-2271, -5490, 5140, -463, 103, 256
-2845, -5476, 5200, -481, 142, 221
-3122, -5870, 5169, -494, 210, 178
-3559, -5905, 5177, -475, 226, 140
-3762, -6021, 5111, -506, 254, 90
-4114, -6126, 4945, -510, 308, 51
-4425, -6006, 4872, -553, 341, 29
-4879, -6159, 4650, -588, 334, 41
-4897, -6181, 4761, -635, 370, 42
-5081, -6049, 4469, -670, 377, 45
-5180, -6054, 4364, -698, 419, 77
-5315, -5878, 4220, -754, 448, 111
-5560, -5616, 4158, -819, 538, 148
-5565, -5456, 3885, -840, 577, 169
-5531, -5188, 3843, -877, 644, 202
-5600, -5278, 3418, -913, 656, 178
-5488, -5138, 3117, -913, 651, 237
-5407, -5379, 2984, -894, 663, 276
-5133, -5269, 2634, -928, 676, 307
-4842, -5424, 2388, -931, 684, 352
-4424, -5510, 2041, -895, 715, 439
-3956, -5665, 1923, -886, 823, 460
-3553, -5751, 1469, -889, 854, 490
-3073, -5999, 1276, -790, 808, 596
-2560, -6156, 609, -743, 800, 705
-1750, -6389, 310, -706, 828, 760
-1364, -6362, 228, -615, 834, 825
-696, -6277, -16, -557, 856, 864
